huc8,source_author,source_gage,source_sensor,wy,wy_mo,cy,cy_mo,mo_days,wy_type,af,cfs
Upper Merced,CDEC,MRC,65,1989,1,1988,10,32,C,1220,19.22135417
Upper Merced,CDEC,MRC,65,1989,2,1988,11,31,C,4901,79.70712366
Upper Merced,CDEC,MRC,65,1989,3,1988,12,32,C,9678,152.4789063
Upper Merced,CDEC,MRC,65,1989,4,1989,1,31,C,12134,197.3405914
Upper Merced,CDEC,MRC,65,1989,5,1989,2,28,C,22710,408.9151786
Upper Merced,CDEC,MRC,65,1989,6,1989,3,31,C,95563,1554.183199
Upper Merced,CDEC,MRC,65,1989,7,1989,4,30,C,160188,2692.048333
Upper Merced,CDEC,MRC,65,1989,8,1989,5,31,C,131888,2144.952688
Upper Merced,CDEC,MRC,65,1989,9,1989,6,30,C,72951,1225.982083
Upper Merced,CDEC,MRC,65,1989,10,1989,7,31,C,12848,208.9526882
Upper Merced,CDEC,MRC,65,1989,11,1989,8,31,C,4515,73.42943548
Upper Merced,CDEC,MRC,65,1989,12,1989,9,30,C,5001,84.04458333
Upper Merced,CDEC,MRC,65,1990,1,1989,10,31,C,15220,247.5295699
Upper Merced,CDEC,MRC,65,1990,2,1989,11,30,C,10894,183.0797222
Upper Merced,CDEC,MRC,65,1990,3,1989,12,31,C,9081,147.6883065
Upper Merced,CDEC,MRC,65,1990,4,1990,1,31,C,14716,239.3327957
Upper Merced,CDEC,MRC,65,1990,5,1990,2,28,C,21173,381.2400298
Upper Merced,CDEC,MRC,65,1990,6,1990,3,31,C,56090,912.2163978
Upper Merced,CDEC,MRC,65,1990,7,1990,4,30,C,113775,1912.052083
Upper Merced,CDEC,MRC,65,1990,8,1990,5,31,C,86945,1414.024866
Upper Merced,CDEC,MRC,65,1990,9,1990,6,30,C,47800,803.3055556
Upper Merced,CDEC,MRC,65,1990,10,1990,7,31,C,23068,375.1650538
Upper Merced,CDEC,MRC,65,1990,11,1990,8,31,C,5541,90.11572581
Upper Merced,CDEC,MRC,65,1990,12,1990,9,30,C,2116,35.56055556
Upper Merced,CDEC,MRC,65,1991,1,1990,10,31,C,2027,32.96599462
Upper Merced,CDEC,MRC,65,1991,2,1990,11,30,C,1350,22.6875
Upper Merced,CDEC,MRC,65,1991,3,1990,12,31,C,1442,23.45188172
Upper Merced,CDEC,MRC,65,1991,4,1991,1,31,C,4988,81.12204301
Upper Merced,CDEC,MRC,65,1991,5,1991,2,28,C,3142,56.57470238
Upper Merced,CDEC,MRC,65,1991,6,1991,3,31,C,95549,1553.955511
Upper Merced,CDEC,MRC,65,1991,7,1991,4,30,C,80835,1358.477083
Upper Merced,CDEC,MRC,65,1991,8,1991,5,31,C,184346,2998.100269
Upper Merced,CDEC,MRC,65,1991,9,1991,6,30,C,144750,2432.604167
Upper Merced,CDEC,MRC,65,1991,10,1991,7,31,C,36360,591.3387097
Upper Merced,CDEC,MRC,65,1991,11,1991,8,31,C,3786,61.5733871
Upper Merced,CDEC,MRC,65,1991,12,1991,9,30,C,1881,31.61125
Upper Merced,CDEC,MRC,65,1992,1,1991,10,31,C,4990,81.15456989
Upper Merced,CDEC,MRC,65,1992,2,1991,11,30,C,10723,180.2059722
Upper Merced,CDEC,MRC,65,1992,3,1991,12,31,C,8164,132.7747312
Upper Merced,CDEC,MRC,65,1992,4,1992,1,32,C,12580,198.2005208
Upper Merced,CDEC,MRC,65,1992,5,1992,2,29,C,53858,936.3244253
Upper Merced,CDEC,MRC,65,1992,6,1992,3,32,C,50703,798.8363281
Upper Merced,CDEC,MRC,65,1992,7,1992,4,31,C,131046,2131.258871
Upper Merced,CDEC,MRC,65,1992,8,1992,5,32,C,104727,1649.995703
Upper Merced,CDEC,MRC,65,1992,9,1992,6,31,C,30638,498.2793011
Upper Merced,CDEC,MRC,65,1992,10,1992,7,32,C,32630,514.0924479
Upper Merced,CDEC,MRC,65,1992,11,1992,8,32,C,5783,91.11236979
Upper Merced,CDEC,MRC,65,1992,12,1992,9,31,C,2397,38.98346774
Upper Merced,CDEC,MRC,65,1993,1,1992,10,32,W,1817,28.62721354
Upper Merced,CDEC,MRC,65,1993,2,1992,11,31,W,6551,106.5418011
Upper Merced,CDEC,MRC,65,1993,3,1992,12,32,W,21861,344.4246094
Upper Merced,CDEC,MRC,65,1993,4,1993,1,31,W,190061,3091.045833
Upper Merced,CDEC,MRC,65,1993,5,1993,2,28,W,100343,1806.77128
Upper Merced,CDEC,MRC,65,1993,6,1993,3,31,W,156537,2545.830242
Upper Merced,CDEC,MRC,65,1993,7,1993,4,30,W,181432,3049.065556
Upper Merced,CDEC,MRC,65,1993,8,1993,5,31,W,454515,7391.977823
Upper Merced,CDEC,MRC,65,1993,9,1993,6,30,W,280301,4710.614028
Upper Merced,CDEC,MRC,65,1993,10,1993,7,31,W,95882,1559.371237
Upper Merced,CDEC,MRC,65,1993,11,1993,8,31,W,33514,545.052957
Upper Merced,CDEC,MRC,65,1993,12,1993,9,30,W,7889,132.5790278
Upper Merced,CDEC,MRC,65,1994,1,1993,10,31,C,7656,124.5129032
Upper Merced,CDEC,MRC,65,1994,2,1993,11,30,C,4700,78.98611111
Upper Merced,CDEC,MRC,65,1994,3,1993,12,31,C,7519,122.2848118
Upper Merced,CDEC,MRC,65,1994,4,1994,1,31,C,9263,150.6482527
Upper Merced,CDEC,MRC,65,1994,5,1994,2,28,C,27834,501.1776786
Upper Merced,CDEC,MRC,65,1994,6,1994,3,31,C,39615,644.2762097
Upper Merced,CDEC,MRC,65,1994,7,1994,4,30,C,87295,1467.040972
Upper Merced,CDEC,MRC,65,1994,8,1994,5,31,C,121261,1972.121102
Upper Merced,CDEC,MRC,65,1994,9,1994,6,30,C,47847,804.0954167
Upper Merced,CDEC,MRC,65,1994,10,1994,7,31,C,11624,189.0462366
Upper Merced,CDEC,MRC,65,1994,11,1994,8,31,C,8559,139.1987903
Upper Merced,CDEC,MRC,65,1994,12,1994,9,30,C,1720,28.90555556
Upper Merced,CDEC,MRC,65,1995,1,1994,10,31,W,15844,257.677957
Upper Merced,CDEC,MRC,65,1995,2,1994,11,30,W,21625,363.4201389
Upper Merced,CDEC,MRC,65,1995,3,1994,12,31,W,24709,401.8533602
Upper Merced,CDEC,MRC,65,1995,4,1995,1,31,W,199943,3251.761156
Upper Merced,CDEC,MRC,65,1995,5,1995,2,28,W,69799,1256.79747
Upper Merced,CDEC,MRC,65,1995,6,1995,3,31,W,363676,5914.623118
Upper Merced,CDEC,MRC,65,1995,7,1995,4,30,W,205684,3456.633889
Upper Merced,CDEC,MRC,65,1995,8,1995,5,31,W,388333,6315.63078
Upper Merced,CDEC,MRC,65,1995,9,1995,6,30,W,470914,7913.971389
Upper Merced,CDEC,MRC,65,1995,10,1995,7,31,W,340441,5536.74207
Upper Merced,CDEC,MRC,65,1995,11,1995,8,31,W,58733,955.200672
Upper Merced,CDEC,MRC,65,1995,12,1995,9,30,W,12977,218.0856944
Upper Merced,CDEC,MRC,65,1996,1,1995,10,31,W,10869,176.7673387
Upper Merced,CDEC,MRC,65,1996,2,1995,11,30,W,7063,118.6976389
Upper Merced,CDEC,MRC,65,1996,3,1995,12,31,W,29621,481.7393817
Upper Merced,CDEC,MRC,65,1996,4,1996,1,32,W,66182,1042.711198
Upper Merced,CDEC,MRC,65,1996,5,1996,2,29,W,190753,3316.251868
Upper Merced,CDEC,MRC,65,1996,6,1996,3,32,W,161473,2544.040755
Upper Merced,CDEC,MRC,65,1996,7,1996,4,31,W,196637,3197.99422
Upper Merced,CDEC,MRC,65,1996,8,1996,5,32,W,317364,5000.135938
Upper Merced,CDEC,MRC,65,1996,9,1996,6,31,W,157460,2560.841398
Upper Merced,CDEC,MRC,65,1996,10,1996,7,32,W,51462,810.7945313
Upper Merced,CDEC,MRC,65,1996,11,1996,8,32,W,14176,223.3458333
Upper Merced,CDEC,MRC,65,1996,12,1996,9,31,W,6077,98.83293011
Upper Merced,CDEC,MRC,65,1997,1,1996,10,32,W,1684,26.53177083
Upper Merced,CDEC,MRC,65,1997,2,1996,11,31,W,57254,931.147043
Upper Merced,CDEC,MRC,65,1997,3,1996,12,32,W,230000,3623.697917
Upper Merced,CDEC,MRC,65,1997,4,1997,1,31,W,633700,10306.14247
Upper Merced,CDEC,MRC,65,1997,5,1997,2,28,W,101845,1833.81622
Upper Merced,CDEC,MRC,65,1997,6,1997,3,31,W,116000,1886.55914
Upper Merced,CDEC,MRC,65,1997,7,1997,4,30,W,169000,2840.138889
Upper Merced,CDEC,MRC,65,1997,8,1997,5,31,W,277668,4515.837097
Upper Merced,CDEC,MRC,65,1997,9,1997,6,30,W,114000,1915.833333
Upper Merced,CDEC,MRC,65,1997,10,1997,7,31,W,29000,471.6397849
Upper Merced,CDEC,MRC,65,1997,11,1997,8,31,W,12903,209.8471774
Upper Merced,CDEC,MRC,65,1997,12,1997,9,30,W,6281,105.5556944
Upper Merced,CDEC,MRC,65,1998,1,1997,10,31,W,1359,22.10201613
Upper Merced,CDEC,MRC,65,1998,2,1997,11,30,W,6960,116.9666667
Upper Merced,CDEC,MRC,65,1998,3,1997,12,31,W,16664,271.0139785
Upper Merced,CDEC,MRC,65,1998,4,1998,1,31,W,103205,1678.468414
Upper Merced,CDEC,MRC,65,1998,5,1998,2,28,W,252567,4547.709375
Upper Merced,CDEC,MRC,65,1998,6,1998,3,31,W,167561,2725.118414
Upper Merced,CDEC,MRC,65,1998,7,1998,4,30,W,200994,3377.815833
Upper Merced,CDEC,MRC,65,1998,8,1998,5,31,W,251095,4083.668683
Upper Merced,CDEC,MRC,65,1998,9,1998,6,30,W,478316,8038.366111
Upper Merced,CDEC,MRC,65,1998,10,1998,7,31,W,285679,4646.123522
Upper Merced,CDEC,MRC,65,1998,11,1998,8,31,W,51016,829.6956989
Upper Merced,CDEC,MRC,65,1998,12,1998,9,30,W,29325,492.8229167
Upper Merced,CDEC,MRC,65,1999,1,1998,10,31,AN,14925,242.7318548
Upper Merced,CDEC,MRC,65,1999,2,1998,11,30,AN,18766,315.3730556
Upper Merced,CDEC,MRC,65,1999,3,1998,12,31,AN,27957,454.6770161
Upper Merced,CDEC,MRC,65,1999,4,1999,1,31,AN,49494,804.9427419
Upper Merced,CDEC,MRC,65,1999,5,1999,2,28,AN,110877,1996.445982
Upper Merced,CDEC,MRC,65,1999,6,1999,3,31,AN,66969,1089.146371
Upper Merced,CDEC,MRC,65,1999,7,1999,4,30,AN,127788,2147.548333
Upper Merced,CDEC,MRC,65,1999,8,1999,5,31,AN,281803,4583.086425
Upper Merced,CDEC,MRC,65,1999,9,1999,6,30,AN,153855,2585.61875
Upper Merced,CDEC,MRC,65,1999,10,1999,7,31,AN,34680,564.016129
Upper Merced,CDEC,MRC,65,1999,11,1999,8,31,AN,11152,181.3698925
Upper Merced,CDEC,MRC,65,1999,12,1999,9,30,AN,6868,115.4205556
Upper Merced,CDEC,MRC,65,2000,1,1999,10,31,AN,3640,59.19892473
Upper Merced,CDEC,MRC,65,2000,2,1999,11,30,AN,9798,164.6608333
Upper Merced,CDEC,MRC,65,2000,3,1999,12,31,AN,1578,25.66370968
Upper Merced,CDEC,MRC,65,2000,4,2000,1,32,AN,56592,891.61875
Upper Merced,CDEC,MRC,65,2000,5,2000,2,29,AN,171302,2978.095115
Upper Merced,CDEC,MRC,65,2000,6,2000,3,32,AN,115643,1821.979557
Upper Merced,CDEC,MRC,65,2000,7,2000,4,31,AN,165724,2695.242473
Upper Merced,CDEC,MRC,65,2000,8,2000,5,32,AN,275917,4347.129818
Upper Merced,CDEC,MRC,65,2000,9,2000,6,31,AN,129738,2109.98629
Upper Merced,CDEC,MRC,65,2000,10,2000,7,32,AN,26027,410.0608073
Upper Merced,CDEC,MRC,65,2000,11,2000,8,32,AN,11318,178.3174479
Upper Merced,CDEC,MRC,65,2000,12,2000,9,31,AN,6529,106.1840054
Upper Merced,CDEC,MRC,65,2001,1,2000,10,32,D,4325,68.14127604
Upper Merced,CDEC,MRC,65,2001,2,2000,11,31,D,6188,100.638172
Upper Merced,CDEC,MRC,65,2001,3,2000,12,32,D,9595,151.171224
Upper Merced,CDEC,MRC,65,2001,4,2001,1,31,D,13132,213.5715054
Upper Merced,CDEC,MRC,65,2001,5,2001,2,28,D,31027,558.6706845
Upper Merced,CDEC,MRC,65,2001,6,2001,3,31,D,86245,1402.640457
Upper Merced,CDEC,MRC,65,2001,7,2001,4,30,D,107801,1811.655694
Upper Merced,CDEC,MRC,65,2001,8,2001,5,31,D,215072,3497.810753
Upper Merced,CDEC,MRC,65,2001,9,2001,6,30,D,33049,555.4068056
Upper Merced,CDEC,MRC,65,2001,10,2001,7,31,D,10393,169.0259409
Upper Merced,CDEC,MRC,65,2001,11,2001,8,31,D,2914,47.39166667
Upper Merced,CDEC,MRC,65,2001,12,2001,9,30,D,1323,22.23375
Upper Merced,CDEC,MRC,65,2002,1,2001,10,31,D,1694,27.55026882
Upper Merced,CDEC,MRC,65,2002,2,2001,11,30,D,11607,195.0620833
Upper Merced,CDEC,MRC,65,2002,3,2001,12,31,D,47540,773.1639785
Upper Merced,CDEC,MRC,65,2002,4,2002,1,31,D,44465,723.1538978
Upper Merced,CDEC,MRC,65,2002,5,2002,2,28,D,33405,601.4888393
Upper Merced,CDEC,MRC,65,2002,6,2002,3,31,D,56535,919.453629
Upper Merced,CDEC,MRC,65,2002,7,2002,4,30,D,150327,2526.32875
Upper Merced,CDEC,MRC,65,2002,8,2002,5,31,D,181944,2959.035484
Upper Merced,CDEC,MRC,65,2002,9,2002,6,30,D,88278,1483.560833
Upper Merced,CDEC,MRC,65,2002,10,2002,7,31,D,15490,251.9206989
Upper Merced,CDEC,MRC,65,2002,11,2002,8,31,D,4221,68.64798387
Upper Merced,CDEC,MRC,65,2002,12,2002,9,30,D,833,13.99902778
Upper Merced,CDEC,MRC,65,2003,1,2002,10,31,BN,1398,22.73629032
Upper Merced,CDEC,MRC,65,2003,2,2002,11,30,BN,29666,498.5536111
Upper Merced,CDEC,MRC,65,2003,3,2002,12,31,BN,31551,513.1278226
Upper Merced,CDEC,MRC,65,2003,4,2003,1,31,BN,40521,659.0108871
Upper Merced,CDEC,MRC,65,2003,5,2003,2,28,BN,34408,619.5488095
Upper Merced,CDEC,MRC,65,2003,6,2003,3,31,BN,63024,1024.987097
Upper Merced,CDEC,MRC,65,2003,7,2003,4,30,BN,116650,1960.368056
Upper Merced,CDEC,MRC,65,2003,8,2003,5,31,BN,258121,4197.935618
Upper Merced,CDEC,MRC,65,2003,9,2003,6,30,BN,188904,3174.636667
Upper Merced,CDEC,MRC,65,2003,10,2003,7,31,BN,31869,518.2995968
Upper Merced,CDEC,MRC,65,2003,11,2003,8,31,BN,13889,225.8829301
Upper Merced,CDEC,MRC,65,2003,12,2003,9,30,BN,5655,95.03541667
Upper Merced,CDEC,MRC,65,2004,1,2003,10,31,D,2259,36.7391129
Upper Merced,CDEC,MRC,65,2004,2,2003,11,30,D,8528,143.3177778
Upper Merced,CDEC,MRC,65,2004,3,2003,12,31,D,26400,429.3548387
Upper Merced,CDEC,MRC,65,2004,4,2004,1,32,D,34677,546.3433594
Upper Merced,CDEC,MRC,65,2004,5,2004,2,29,D,60108,1044.981034
Upper Merced,CDEC,MRC,65,2004,6,2004,3,32,D,120003,1890.672266
Upper Merced,CDEC,MRC,65,2004,7,2004,4,31,D,138893,2258.878091
Upper Merced,CDEC,MRC,65,2004,8,2004,5,32,D,135216,2130.35625
Upper Merced,CDEC,MRC,65,2004,9,2004,6,31,D,54323,883.4788978
Upper Merced,CDEC,MRC,65,2004,10,2004,7,32,D,17484,275.4640625
Upper Merced,CDEC,MRC,65,2004,11,2004,8,32,D,6655,104.8509115
Upper Merced,CDEC,MRC,65,2004,12,2004,9,31,D,3542,57.60510753
Upper Merced,CDEC,MRC,65,2005,1,2004,10,32,W,19562,308.2033854
Upper Merced,CDEC,MRC,65,2005,2,2004,11,31,W,21676,352.5263441
Upper Merced,CDEC,MRC,65,2005,3,2004,12,32,W,40608,639.7875
Upper Merced,CDEC,MRC,65,2005,4,2005,1,31,W,200059,3253.647715
Upper Merced,CDEC,MRC,65,2005,5,2005,2,28,W,105416,1898.115476
Upper Merced,CDEC,MRC,65,2005,6,2005,3,31,W,191004,3106.382258
Upper Merced,CDEC,MRC,65,2005,7,2005,4,30,W,152405,2561.250694
Upper Merced,CDEC,MRC,65,2005,8,2005,5,31,W,466533,7587.431855
Upper Merced,CDEC,MRC,65,2005,9,2005,6,30,W,324599,5455.066528
Upper Merced,CDEC,MRC,65,2005,10,2005,7,31,W,125508,2041.191935
Upper Merced,CDEC,MRC,65,2005,11,2005,8,31,W,24926,405.3825269
Upper Merced,CDEC,MRC,65,2005,12,2005,9,30,W,11567,194.3898611
Upper Merced,CDEC,MRC,65,2006,1,2005,10,31,W,8315,135.2305108
Upper Merced,CDEC,MRC,65,2006,2,2005,11,30,W,6954,116.8658333
Upper Merced,CDEC,MRC,65,2006,3,2005,12,31,W,74479,1211.284812
Upper Merced,CDEC,MRC,65,2006,4,2006,1,31,W,129254,2102.114785
Upper Merced,CDEC,MRC,65,2006,5,2006,2,28,W,67720,1219.363095
Upper Merced,CDEC,MRC,65,2006,6,2006,3,31,W,171480,2788.854839
Upper Merced,CDEC,MRC,65,2006,7,2006,4,30,W,343721,5776.422361
Upper Merced,CDEC,MRC,65,2006,8,2006,5,31,W,496091,8068.14664
Upper Merced,CDEC,MRC,65,2006,9,2006,6,30,W,332096,5581.057778
Upper Merced,CDEC,MRC,65,2006,10,2006,7,31,W,84804,1379.204839
Upper Merced,CDEC,MRC,65,2006,11,2006,8,31,W,17479,284.2686828
Upper Merced,CDEC,MRC,65,2006,12,2006,9,30,W,8842,148.5947222
Upper Merced,CDEC,MRC,65,2007,1,2006,10,31,C,12759,207.5052419
Upper Merced,CDEC,MRC,65,2007,2,2006,11,30,C,10236,172.0216667
Upper Merced,CDEC,MRC,65,2007,3,2006,12,31,C,15416,250.7172043
Upper Merced,CDEC,MRC,65,2007,4,2007,1,31,C,16050,261.0282258
Upper Merced,CDEC,MRC,65,2007,5,2007,2,28,C,37029,666.7424107
Upper Merced,CDEC,MRC,65,2007,6,2007,3,31,C,68726,1117.721237
Upper Merced,CDEC,MRC,65,2007,7,2007,4,30,C,93563,1572.378194
Upper Merced,CDEC,MRC,65,2007,8,2007,5,31,C,103195,1678.30578
Upper Merced,CDEC,MRC,65,2007,9,2007,6,30,C,28923,486.0670833
Upper Merced,CDEC,MRC,65,2007,10,2007,7,31,C,13084,212.7908602
Upper Merced,CDEC,MRC,65,2007,11,2007,8,31,C,8403,136.6616935
Upper Merced,CDEC,MRC,65,2007,12,2007,9,30,C,5627,94.56486111
Upper Merced,CDEC,MRC,65,2008,1,2007,10,31,C,4861,79.05658602
Upper Merced,CDEC,MRC,65,2008,2,2007,11,30,C,6074,102.0769444
Upper Merced,CDEC,MRC,65,2008,3,2007,12,31,C,7033,114.3807796
Upper Merced,CDEC,MRC,65,2008,4,2008,1,32,C,47772,752.6578125
Upper Merced,CDEC,MRC,65,2008,5,2008,2,29,C,64424,1120.014943
Upper Merced,CDEC,MRC,65,2008,6,2008,3,32,C,56005,882.3704427
Upper Merced,CDEC,MRC,65,2008,7,2008,4,31,C,104429,1698.374866
Upper Merced,CDEC,MRC,65,2008,8,2008,5,32,C,196291,3092.605599
Upper Merced,CDEC,MRC,65,2008,9,2008,6,31,C,93330,1517.866935
Upper Merced,CDEC,MRC,65,2008,10,2008,7,32,C,24614,387.7986979
Upper Merced,CDEC,MRC,65,2008,11,2008,8,32,C,7320,115.328125
Upper Merced,CDEC,MRC,65,2008,12,2008,9,31,C,4410,71.72177419
Upper Merced,CDEC,MRC,65,2009,1,2008,10,32,BN,3218,50.70026042
Upper Merced,CDEC,MRC,65,2009,2,2008,11,31,BN,21673,352.4775538
Upper Merced,CDEC,MRC,65,2009,3,2008,12,32,BN,13349,210.316276
Upper Merced,CDEC,MRC,65,2009,4,2009,1,31,BN,49974,812.7491935
Upper Merced,CDEC,MRC,65,2009,5,2009,2,28,BN,61491,1107.204018
Upper Merced,CDEC,MRC,65,2009,6,2009,3,31,BN,104757,1703.709274
Upper Merced,CDEC,MRC,65,2009,7,2009,4,30,BN,148571,2496.818194
Upper Merced,CDEC,MRC,65,2009,8,2009,5,31,BN,288432,4690.896774
Upper Merced,CDEC,MRC,65,2009,9,2009,6,30,BN,95873,1611.199028
Upper Merced,CDEC,MRC,65,2009,10,2009,7,31,BN,32051,521.259543
Upper Merced,CDEC,MRC,65,2009,11,2009,8,31,BN,11656,189.5666667
Upper Merced,CDEC,MRC,65,2009,12,2009,9,30,BN,5526,92.8675
Upper Merced,CDEC,MRC,65,2010,1,2009,10,31,AN,27494,447.147043
Upper Merced,CDEC,MRC,65,2010,2,2009,11,30,AN,8414,141.4019444
Upper Merced,CDEC,MRC,65,2010,3,2009,12,31,AN,23620,384.1424731
Upper Merced,CDEC,MRC,65,2010,4,2010,1,31,AN,56770,923.2755376
Upper Merced,CDEC,MRC,65,2010,5,2010,2,28,AN,69130,1244.751488
Upper Merced,CDEC,MRC,65,2010,6,2010,3,31,AN,90687,1474.882661
Upper Merced,CDEC,MRC,65,2010,7,2010,4,30,AN,137059,2303.352639
Upper Merced,CDEC,MRC,65,2010,8,2010,5,31,AN,220960,3593.569892
Upper Merced,CDEC,MRC,65,2010,9,2010,6,30,AN,330573,5555.462917
Upper Merced,CDEC,MRC,65,2010,10,2010,7,31,AN,77332,1257.684409
Upper Merced,CDEC,MRC,65,2010,11,2010,8,31,AN,17010,276.641129
Upper Merced,CDEC,MRC,65,2010,12,2010,9,30,AN,7712,129.6044444
Upper Merced,CDEC,MRC,65,2011,1,2010,10,31,W,36740,597.5188172
Upper Merced,CDEC,MRC,65,2011,2,2010,11,30,W,35621,598.6306944
Upper Merced,CDEC,MRC,65,2011,3,2010,12,31,W,181429,2950.659812
Upper Merced,CDEC,MRC,65,2011,4,2011,1,31,W,104957,1706.961962
Upper Merced,CDEC,MRC,65,2011,5,2011,2,28,W,105359,1897.089137
Upper Merced,CDEC,MRC,65,2011,6,2011,3,31,W,263042,4277.968011
Upper Merced,CDEC,MRC,65,2011,7,2011,4,30,W,217003,3646.855972
Upper Merced,CDEC,MRC,65,2011,8,2011,5,31,W,305187,4963.390726
Upper Merced,CDEC,MRC,65,2011,9,2011,6,30,W,414609,6967.734583
Upper Merced,CDEC,MRC,65,2011,10,2011,7,31,W,196697,3198.970027
Upper Merced,CDEC,MRC,65,2011,11,2011,8,31,W,48369,786.646371
Upper Merced,CDEC,MRC,65,2011,12,2011,9,30,W,17568,295.24
Upper Merced,CDEC,MRC,65,2012,1,2011,10,31,D,21144,343.8741935
Upper Merced,CDEC,MRC,65,2012,2,2011,11,30,D,9392,157.8377778
Upper Merced,CDEC,MRC,65,2012,3,2011,12,31,D,6540,106.3629032
Upper Merced,CDEC,MRC,65,2012,4,2012,1,32,D,20112,316.86875
Upper Merced,CDEC,MRC,65,2012,5,2012,2,29,D,16475,286.4188218
Upper Merced,CDEC,MRC,65,2012,6,2012,3,32,D,44193,696.2699219
Upper Merced,CDEC,MRC,65,2012,7,2012,4,31,D,149364,2429.172581
Upper Merced,CDEC,MRC,65,2012,8,2012,5,32,D,117213,1846.715234
Upper Merced,CDEC,MRC,65,2012,9,2012,6,31,D,26352,428.5741935
Upper Merced,CDEC,MRC,65,2012,10,2012,7,32,D,7947,125.2066406
Upper Merced,CDEC,MRC,65,2012,11,2012,8,32,D,4505,70.97721354
Upper Merced,CDEC,MRC,65,2012,12,2012,9,31,D,3260,53.0188172
Upper Merced,CDEC,MRC,65,2013,1,2012,10,32,C,1941,30.58085938
Upper Merced,CDEC,MRC,65,2013,2,2012,11,31,C,9124,148.3876344
Upper Merced,CDEC,MRC,65,2013,3,2012,12,32,C,81048,1276.928125
Upper Merced,CDEC,MRC,65,2013,4,2013,1,31,C,31552,513.144086
Upper Merced,CDEC,MRC,65,2013,5,2013,2,28,C,24839,447.2498512
Upper Merced,CDEC,MRC,65,2013,6,2013,3,31,C,58823,956.6643817
Upper Merced,CDEC,MRC,65,2013,7,2013,4,30,C,122835,2064.310417
Upper Merced,CDEC,MRC,65,2013,8,2013,5,31,C,102161,1661.489382
Upper Merced,CDEC,MRC,65,2013,9,2013,6,30,C,33256,558.8855556
Upper Merced,CDEC,MRC,65,2013,10,2013,7,31,C,8942,145.4276882
Upper Merced,CDEC,MRC,65,2013,11,2013,8,31,C,3275,53.26276882
Upper Merced,CDEC,MRC,65,2013,12,2013,9,30,C,1270,21.34305556
Upper Merced,CDEC,MRC,65,2014,1,2013,10,31,C,2231,36.28373656
Upper Merced,CDEC,MRC,65,2014,2,2013,11,30,C,2864,48.13111111
Upper Merced,CDEC,MRC,65,2014,3,2013,12,31,C,3198,52.01048387
Upper Merced,CDEC,MRC,65,2014,4,2014,1,31,C,2650,43.09811828
Upper Merced,CDEC,MRC,65,2014,5,2014,2,28,C,12989,233.8793155
Upper Merced,CDEC,MRC,65,2014,6,2014,3,31,C,33566,545.8986559
Upper Merced,CDEC,MRC,65,2014,7,2014,4,30,C,75023,1260.803194
Upper Merced,CDEC,MRC,65,2014,8,2014,5,31,C,73525,1195.769489
Upper Merced,CDEC,MRC,65,2014,9,2014,6,30,C,22287,374.5454167
Upper Merced,CDEC,MRC,65,2014,10,2014,7,31,C,9975,162.2278226
Upper Merced,CDEC,MRC,65,2014,11,2014,8,31,C,5107,83.05739247
Upper Merced,CDEC,MRC,65,2014,12,2014,9,30,C,1723,28.95597222
Upper Merced,CDEC,MRC,65,2015,1,2014,10,31,C,709,11.53077957
Upper Merced,CDEC,MRC,65,2015,2,2014,11,30,C,1959,32.92208333
Upper Merced,CDEC,MRC,65,2015,3,2014,12,31,C,11430,185.891129
Upper Merced,CDEC,MRC,65,2015,4,2015,1,31,C,6593,107.2248656
Upper Merced,CDEC,MRC,65,2015,5,2015,2,28,C,33272,599.0940476
Upper Merced,CDEC,MRC,65,2015,6,2015,3,31,C,20361,331.1399194
Upper Merced,CDEC,MRC,65,2015,7,2015,4,30,C,29678,498.7552778
Upper Merced,CDEC,MRC,65,2015,8,2015,5,31,C,42666,693.8959677
Upper Merced,CDEC,MRC,65,2015,9,2015,6,30,C,20594,346.0936111
Upper Merced,CDEC,MRC,65,2015,10,2015,7,31,C,11689,190.1033602
Upper Merced,CDEC,MRC,65,2015,11,2015,8,31,C,3148,51.19731183
Upper Merced,CDEC,MRC,65,2015,12,2015,9,30,C,2410,40.50138889
Upper Merced,CDEC,MRC,65,2016,1,2015,10,31,D,2789,45.35873656
Upper Merced,CDEC,MRC,65,2016,2,2015,11,30,D,14008,235.4122222
Upper Merced,CDEC,MRC,65,2016,3,2015,12,31,D,38208,621.3935484
Upper Merced,CDEC,MRC,65,2016,4,2016,1,32,D,68031,1071.842578
Upper Merced,CDEC,MRC,65,2016,5,2016,2,29,D,58735,1021.111351
Upper Merced,CDEC,MRC,65,2016,6,2016,3,32,D,170011,2678.558724
Upper Merced,CDEC,MRC,65,2016,7,2016,4,31,D,173934,2828.765323
Upper Merced,CDEC,MRC,65,2016,8,2016,5,32,D,183642,2893.317969
Upper Merced,CDEC,MRC,65,2016,9,2016,6,31,D,113762,1850.161559
Upper Merced,CDEC,MRC,65,2016,10,2016,7,32,D,23269,366.6079427
Upper Merced,CDEC,MRC,65,2016,11,2016,8,32,D,7793,122.7803385
Upper Merced,CDEC,MRC,65,2016,12,2016,9,31,D,3807,61.91491935
Upper Merced,CDEC,MRC,65,2017,1,2016,10,32,W,34918,550.1403646
Upper Merced,CDEC,MRC,65,2017,2,2016,11,31,W,25626,416.7669355
Upper Merced,CDEC,MRC,65,2017,3,2016,12,32,W,80588,1269.680729
